Date,QLD
2007-09-17,1.4088144302368164
2007-09-18,1.4823064804077148
2007-09-19,1.4911487102508545
2007-09-20,1.481581211090088
2007-09-21,1.4995557069778442
2007-09-24,1.5157904624938965
2007-09-25,1.5421730279922483
2007-09-26,1.5559438467025757
2007-09-27,1.5763819217681885
2007-09-28,1.566960334777832
2007-10-01,1.5937767028808594
2007-10-02,1.597400426864624
2007-10-03,1.5727583169937134
2007-10-04,1.580005764961243
2007-10-05,1.65306293964386
2007-10-08,1.6655293703079224
2007-10-09,1.6843730211257937
2007-10-10,1.693794846534729
2007-10-11,1.6445105075836182
2007-10-12,1.692055344581604
2007-10-15,1.6637898683547974
2007-10-16,1.6561064720153809
2007-10-17,1.6914756298065186
2007-10-18,1.7029269933700562
2007-10-19,1.6214627027511597
2007-10-22,1.6556724309921265
2007-10-23,1.7130746841430664
2007-10-24,1.702492117881775
2007-10-25,1.6832133531570437
2007-10-26,1.704377293586731
2007-10-29,1.7210460901260376
2007-10-30,1.7213366031646729
2007-10-31,1.7752598524093628
2007-11-01,1.722061276435852
2007-11-02,1.740326166152954
2007-11-05,1.7191622257232666
2007-11-06,1.747428297996521
2007-11-07,1.6656744480133057
2007-11-08,1.5466665029525757
2007-11-09,1.458678960800171
2007-11-12,1.3821427822113037
2007-11-13,1.49404776096344
2007-11-14,1.4737539291381836
2007-11-15,1.4459229707717896
2007-11-16,1.4743341207504272
2007-11-19,1.4367907047271729
2007-11-20,1.4475177526474
2007-11-21,1.4031610488891602
2007-11-23,1.4373703002929688
2007-11-26,1.3988126516342163
2007-11-27,1.4420088529586792
2007-11-28,1.5285463333129885
2007-11-29,1.5401431322097778
2007-11-30,1.5286920070648191
2007-12-03,1.500715255737305
2007-12-04,1.4863653182983398
2007-12-05,1.5389832258224487
2007-12-06,1.573338270187378
2007-12-07,1.5839197635650637
2007-12-10,1.5931971073150637
2007-12-11,1.5244877338409424
2007-12-12,1.5449273586273191
2007-12-13,1.5221686363220217
2007-12-14,1.4988311529159546
2007-12-17,1.430122971534729
2007-12-18,1.4327316284179688
2007-12-19,1.4459229707717896
2007-12-20,1.505768895149231
2007-12-21,1.5580074787139893
2007-12-24,1.5763370990753174
2007-12-26,1.5923746824264526
2007-12-27,1.548079252243042
2007-12-28,1.5438027381896973
2007-12-31,1.5155446529388428
2008-01-02,1.4671233892440796
2008-01-03,1.475524663925171
2008-01-04,1.3478291034698486
2008-01-07,1.330416917800903
2008-01-08,1.2691644430160522
2008-01-09,1.309795618057251
2008-01-10,1.3105592727661133
2008-01-11,1.2743587493896484
2008-01-14,1.3076568841934204
2008-01-15,1.2479336261749268
2008-01-16,1.2112749814987185
2008-01-17,1.177976131439209
2008-01-18,1.1715608835220337
2008-01-22,1.1078648567199707
2008-01-23,1.1176410913467407
2008-01-24,1.1501765251159668
2008-01-25,1.099769949913025
2008-01-28,1.1165724992752075
2008-01-29,1.121765375137329
2008-01-30,1.1203908920288086
2008-01-31,1.1463574171066284
2008-02-01,1.1837807893753052
2008-02-04,1.1423863172531128
2008-02-05,1.088009238243103
2008-02-06,1.0417265892028809
2008-02-07,1.063111424446106
2008-02-08,1.076858639717102
2008-02-11,1.1009920835494995
2008-02-12,1.0928969383239746
2008-02-13,1.131847262382507
2008-02-14,1.0961041450500488
2008-02-15,1.0921330451965332
2008-02-19,1.0817464590072632
2008-02-20,1.0916746854782104
2008-02-21,1.0750257968902588
2008-02-22,1.0844954252243042
2008-02-25,1.088924765586853
2008-02-26,1.0990062952041626
2008-02-27,1.1060320138931274
2008-02-28,1.0822041034698486
2008-02-29,1.0499753952026367
2008-03-03,1.0272157192230225
2008-03-04,1.0356166362762451
2008-03-05,1.0554739236831665
2008-03-06,1.001707911491394
2008-03-07,0.9963611960411072
2008-03-10,0.9566473960876464
2008-03-11,1.0434070825576782
2008-03-12,1.0230920314788818
2008-03-13,1.0395890474319458
2008-03-14,0.9977356195449828
2008-03-17,0.972074568271637
2008-03-18,1.0562375783920288
2008-03-19,1.0035407543182373
2008-03-20,1.0319509506225586
2008-03-24,1.1165724992752075
2008-03-25,1.1249728202819824
2008-03-26,1.1028250455856323
2008-03-27,1.0802189111709597
2008-03-28,1.06387460231781
2008-03-31,1.0684573650360107
2008-04-01,1.1582720279693604
2008-04-02,1.1662145853042605
2008-04-03,1.168200135231018
2008-04-04,1.1740050315856934
2008-04-07,1.167436599731445
2008-04-08,1.1570500135421753
2008-04-09,1.131847262382507
2008-04-10,1.158730149269104
2008-04-11,1.096562385559082
2008-04-14,1.080676555633545
2008-04-15,1.0822041034698486
2008-04-16,1.1622426509857178
2008-04-17,1.1646867990493774
2008-04-18,1.2111215591430664
2008-04-21,1.2273130416870115
2008-04-22,1.2036372423171997
2008-04-23,1.2164678573608398
2008-04-24,1.2329643964767456
2008-04-25,1.2341866493225098
2008-04-28,1.2384631633758545
2008-04-29,1.2537376880645752
2008-04-30,1.2349497079849243
2008-05-01,1.3122400045394895
2008-05-02,1.3265970945358276
2008-05-05,1.3094898462295532
2008-05-06,1.3382060527801514
2008-05-07,1.286119818687439
2008-05-08,1.287800431251526
2008-05-09,1.2870367765426636
2008-05-12,1.3351510763168335
2008-05-13,1.3429416418075562
2008-05-14,1.3317914009094238
2008-05-15,1.383877158164978
2008-05-16,1.383877158164978
2008-05-19,1.3704359531402588
2008-05-20,1.3455376625061035
2008-05-21,1.2902443408966064
2008-05-22,1.287647724151611
2008-05-23,1.2833713293075562
2008-05-27,1.326750636100769
2008-05-28,1.3421775102615356
2008-05-29,1.36661696434021
2008-05-30,1.3823504447937012
2008-06-02,1.3513426780700684
2008-06-03,1.334845781326294
2008-06-04,1.3576050996780396
2008-06-05,1.4089275598526
2008-06-06,1.3155994415283203
2008-06-09,1.3130031824111938
2008-06-10,1.2958954572677612
2008-06-11,1.236477613449097
2008-06-12,1.2387690544128418
2008-06-13,1.2852039337158203
2008-06-16,1.303686022758484
2008-06-17,1.2972702980041504
2008-06-18,1.2685538530349731
2008-06-19,1.304449200630188
2008-06-20,1.2402962446212769
2008-06-23,1.21264910697937
2008-06-24,1.2050553560256958
2008-06-25,1.2310324907302856
2008-06-26,1.143931865692139
2008-06-27,1.1471405029296875
2008-06-30,1.120857000350952
2008-07-01,1.150196552276611
2008-07-02,1.0938103199005127
2008-07-03,1.0880030393600464
2008-07-07,1.104506015777588
2008-07-08,1.1436254978179932
2008-07-09,1.1000750064849854
2008-07-10,1.1190234422683716
2008-07-11,1.084488034248352
2008-07-14,1.0687493085861206
2008-07-15,1.064164400100708
2008-07-16,1.115050196647644
2008-07-17,1.1103137731552124
2008-07-18,1.0962549448013306
2008-07-21,1.097171425819397
2008-07-22,1.0962549448013306
2008-07-23,1.1213159561157229
2008-07-24,1.082960605621338
2008-07-25,1.111993670463562
2008-07-28,1.0782232284545898
2008-07-29,1.1104660034179688
2008-07-30,1.1295671463012695
2008-07-31,1.1257470846176147
2008-08-01,1.0985467433929443
2008-08-04,1.0765416622161863
2008-08-05,1.1427088975906372
2008-08-06,1.176938533782959
2008-08-07,1.1647132635116575
2008-08-08,1.2104029655456543
2008-08-11,1.2331722974777222
2008-08-12,1.2380621433258057
2008-08-13,1.232102394104004
2008-08-14,1.2615941762924194
2008-08-15,1.2623584270477295
2008-08-18,1.2350057363510132
2008-08-19,1.2041380405426023
2008-08-20,1.197261929512024
2008-08-21,1.1830507516860962
2008-08-22,1.2163628339767456
2008-08-25,1.1711311340332031
2008-08-26,1.1663941144943235
2008-08-27,1.1780072450637815
2008-08-28,1.184425950050354
2008-08-29,1.147292971611023
2008-09-02,1.1184122562408447
2008-09-03,1.0979351997375488
2008-09-04,1.027185082435608
2008-09-05,1.023670315742493
2008-09-08,1.0120569467544556
2008-09-09,0.9740076065063475
2008-09-10,0.9828701019287108
2008-09-11,1.022600531578064
2008-09-12,1.0265742540359497
2008-09-15,0.9594904780387878
2008-09-16,0.9657554030418396
2008-09-17,0.8694859147071838
2008-09-18,0.9322899580001832
2008-09-19,0.9678951501846312
2008-09-22,0.8946991562843323
2008-09-23,0.8771260380744934
2008-09-24,0.8953105807304382
2008-09-25,0.904479205608368
2008-09-26,0.8985192775726318
2008-09-29,0.7250803709030151
2008-09-30,0.800416111946106
2008-10-01,0.7794805765151978
2008-10-02,0.716676652431488
2008-10-03,0.6838222742080688
2008-10-06,0.6197949647903442
2008-10-07,0.5577546954154968
2008-10-08,0.543542742729187
2008-10-09,0.5015210509300232
2008-10-10,0.5090082883834839
2008-10-13,0.6341594457626343
2008-10-14,0.5753271579742432
2008-10-15,0.4701942801475525
2008-10-16,0.5236779451370239
2008-10-17,0.5226081013679504
2008-10-20,0.5577546954154968
2008-10-21,0.5016733407974243
2008-10-22,0.4677492380142212
2008-10-23,0.4634706974029541
2008-10-24,0.4367296993732452
2008-10-27,0.411210298538208
2008-10-28,0.4972421824932098
2008-10-29,0.5025898218154907
2008-10-30,0.5287204384803772
2008-10-31,0.5314716696739197
2008-11-03,0.5339165925979614
2008-11-04,0.5643249154090881
2008-11-05,0.5027434229850769
2008-11-06,0.4552194774150848
2008-11-07,0.475084125995636
2008-11-10,0.4671380519866943
2008-11-11,0.448648452758789
2008-11-12,0.4032641947269439
2008-11-13,0.4504821002483368
2008-11-14,0.4061678946018219
2008-11-17,0.3904283344745636
2008-11-18,0.3869133293628692
2008-11-19,0.3468778431415558
2008-11-20,0.3152460753917694
2008-11-21,0.3400006294250488
2008-11-24,0.3804958164691925
2008-11-25,0.3778974115848541
2008-11-26,0.4090705215930938
2008-11-28,0.4040280878543854
2008-12-01,0.3439741730690002
2008-12-02,0.3659787476062774
2008-12-03,0.3843158483505249
2008-12-04,0.3636864125728607
2008-12-05,0.3928731679916382
2008-12-08,0.4240463078022003
2008-12-09,0.4206839501857757
2008-12-10,0.4202263057231903
2008-12-11,0.396999329328537
2008-12-12,0.412432849407196
2008-12-15,0.3980682492256164
2008-12-16,0.4355072975158691
2008-12-17,0.4252688586711883
2008-12-18,0.4115154445171356
2008-12-19,0.4161003232002258
2008-12-22,0.3999019861221313
2008-12-23,0.3948594927787781
2008-12-24,0.3959293961524963
2008-12-26,0.3962344825267792
2008-12-29,0.3861497044563293
2008-12-30,0.4037229120731354
2008-12-31,0.4109041690826416
2009-01-02,0.4471208453178406
2009-01-05,0.4471208453178406
2009-01-06,0.4562893807888031
2009-01-07,0.4307699501514435
2009-01-08,0.440091073513031
2009-01-09,0.4205315113067627
2009-01-12,0.4049454033374786
2009-01-13,0.4044867157936096
2009-01-14,0.3801897764205932
2009-01-15,0.3913446068763733
2009-01-16,0.4011243879795074
2009-01-20,0.3629224598407745
2009-01-21,0.3907334208488464
2009-01-22,0.3824821412563324
2009-01-23,0.3840097188949585
2009-01-26,0.3898170590400696
2009-01-27,0.3962344825267792
2009-01-28,0.4226712584495544
2009-01-29,0.4023468494415283
2009-01-30,0.3870660066604614
2009-02-02,0.397151917219162
2009-02-03,0.4098353087902069
2009-02-04,0.4101404547691345
2009-02-05,0.4287836849689483
2009-02-06,0.4506346583366394
2009-02-09,0.4556780755519867
2009-02-10,0.4214487969875335
2009-02-11,0.418392539024353
2009-02-12,0.4278663098812103
2009-02-13,0.4232824742794037
2009-02-17,0.3911920487880707
2009-02-18,0.3901221454143524
2009-02-19,0.3789672255516052
2009-02-20,0.380037248134613
2009-02-23,0.3539064824581146
2009-02-24,0.375911146402359
2009-02-25,0.3716323375701904
2009-02-26,0.3514615893363952
2009-02-27,0.34412682056427
2009-03-02,0.3224284052848816
2009-03-03,0.321817010641098
2009-03-04,0.3381669819355011
2009-03-05,0.3186073005199432
2009-03-06,0.3137174248695373
2009-03-09,0.2995063960552215
2009-03-10,0.336028128862381
2009-03-11,0.346112996339798
2009-03-12,0.3694936335086822
2009-03-13,0.3722437024116516
2009-03-16,0.358643889427185
2009-03-17,0.3856909275054931
2009-03-18,0.3954707682132721
2009-03-19,0.3953181803226471
2009-03-20,0.3838571906089782
2009-03-23,0.4290888607501983
2009-03-24,0.4139603972434997
2009-03-25,0.4167115092277527
2009-03-26,0.4428421556949615
2009-03-27,0.4251162409782409
2009-03-30,0.4035694301128387
2009-03-31,0.4127379059791565
2009-04-01,0.4241988658905029
2009-04-02,0.451399564743042
2009-04-03,0.4679028689861297
2009-04-06,0.4651518762111664
2009-04-07,0.4396323561668396
2009-04-08,0.4562893807888031
2009-04-09,0.4836415350437164
2009-04-13,0.4824190139770508
2009-04-14,0.4700416326522827
2009-04-15,0.4694305062294006
2009-04-16,0.4926576316356659
2009-04-17,0.4929635524749756
2009-04-20,0.461179256439209
2009-04-21,0.4744729995727539
2009-04-22,0.4787515699863434
2009-04-23,0.4886849522590637
2009-04-24,0.5048822164535522
2009-04-27,0.5053409337997437
2009-04-28,0.4983111917972564
2009-04-29,0.511605978012085
2009-04-30,0.521385669708252
2009-05-01,0.5241366028785706
2009-05-04,0.5462936758995056
2009-05-05,0.54461270570755
2009-05-06,0.544460117816925
2009-05-07,0.5184820890426636
2009-05-08,0.5203157067298889
2009-05-11,0.5235255360603333
2009-05-12,0.5105359554290771
2009-05-13,0.4822665154933929
2009-05-14,0.4926576316356659
2009-05-15,0.4915875196456909
2009-05-18,0.5177182555198669
2009-05-19,0.5236779451370239
2009-05-20,0.5193993449211121
2009-05-21,0.500450849533081
2009-05-22,0.496630996465683
2009-05-26,0.5345276594161987
2009-05-27,0.5256642699241638
2009-05-28,0.5398753881454468
2009-05-29,0.5516424179077148
2009-06-01,0.5849542617797852
2009-06-02,0.5849542617797852
2009-06-03,0.583426833152771
2009-06-04,0.5951929688453674
2009-06-05,0.5967205166816711
2009-06-08,0.5921367406845093
2009-06-09,0.6020690202713013
2009-06-10,0.597331702709198
2009-06-11,0.5967205166816711
2009-06-12,0.592441737651825
2009-06-15,0.5669233798980713
2009-06-16,0.5569899678230286
2009-06-17,0.5663121342658997
2009-06-18,0.563408374786377
2009-06-19,0.5760919451713562
2009-06-22,0.543542742729187
2009-06-23,0.5404866933822632
2009-06-24,0.5580599308013916
2009-06-25,0.5808283090591431
2009-06-26,0.5829680562019348
2009-06-29,0.5846491456031799
2009-06-30,0.582204282283783
2009-07-01,0.5831207036972046
2009-07-02,0.5580599308013916
2009-07-06,0.5528649687767029
2009-07-07,0.5252057313919067
2009-07-08,0.5299429893493652
2009-07-09,0.5310128927230835
2009-07-10,0.536361575126648
2009-07-13,0.5562263131141663
2009-07-14,0.5601997375488281
2009-07-15,0.5974851846694946
2009-07-16,0.6118490099906921
2009-07-17,0.6184197664260864
2009-07-20,0.6304921507835388
2009-07-21,0.6402719616889954
2009-07-22,0.6494404673576355
2009-07-23,0.6787797808647156
2009-07-24,0.6781686544418335
2009-07-27,0.6792376637458801
2009-07-28,0.6836698651313782
2009-07-29,0.6781686544418335
2009-07-30,0.6859611868858337
2009-07-31,0.6812245845794678
2009-08-03,0.701853334903717
2009-08-04,0.7013956308364868
2009-08-05,0.6917684674263
2009-08-06,0.679696261882782
2009-08-07,0.6952833533287048
2009-08-10,0.6877948641777039
2009-08-11,0.6754176020622253
2009-08-12,0.6961995363235474
2009-08-13,0.7032294273376465
2009-08-14,0.6871834397315979
2009-08-17,0.6471479535102844
2009-08-18,0.6653326749801636
2009-08-19,0.6746537089347839
2009-08-20,0.6910045146942139
2009-08-21,0.7081190943717957
2009-08-24,0.7070494294166565
2009-08-25,0.711786687374115
2009-08-26,0.7099530696868896
2009-08-27,0.7128555178642273
2009-08-28,0.7145367860794067
2009-08-31,0.6994083523750305
2009-09-01,0.6734312176704407
2009-09-02,0.672056257724762
2009-09-03,0.6812245845794678
2009-09-04,0.7099530696868896
2009-09-08,0.724163830280304
2009-09-09,0.7362363338470459
2009-09-10,0.7499886155128479
2009-09-11,0.7512109875679016
2009-09-14,0.7571708559989929
2009-09-15,0.762213408946991
2009-09-16,0.7845237851142883
2009-09-17,0.783912718296051
2009-09-18,0.7877326011657715
2009-09-21,0.7910940051078796
2009-09-22,0.7944563627243042
2009-09-23,0.7862041592597961
2009-09-24,0.7727568745613098
2009-09-25,0.7593096494674683
2009-09-28,0.7849817276000977
2009-09-29,0.7784115672111511
2009-09-30,0.7788692116737366
2009-10-01,0.7334851622581482
2009-10-02,0.7284425497055054
2009-10-05,0.7405149340629578
2009-10-06,0.7661868929862976
2009-10-07,0.7706180214881897
2009-10-08,0.7776468396186829
2009-10-09,0.7855929732322693
2009-10-12,0.7894138097763062
2009-10-13,0.7892603278160095
2009-10-14,0.8109598755836487
2009-10-15,0.8080561757087708
2009-10-16,0.7976650595664978
2009-10-19,0.8123347759246826
2009-10-20,0.8132520318031311
2009-10-21,0.8100424408912659
2009-10-22,0.8172248005867004
2009-10-23,0.810653567314148
2009-10-26,0.8048474192619324
2009-10-27,0.7810088992118835
2009-10-28,0.7454047799110413
2009-10-29,0.7700068950653076
2009-10-30,0.7289012670516968
2009-11-02,0.734707772731781
2009-11-03,0.7397500872612
2009-11-04,0.7421950697898865
2009-11-05,0.7781053185462952
2009-11-06,0.7877326011657715
2009-11-09,0.8215032815933228
2009-11-10,0.824100911617279
2009-11-11,0.8354091048240662
2009-11-12,0.8266993165016174
2009-11-13,0.8406041860580444
2009-11-16,0.8577189445495605
2009-11-17,0.8623037934303284
2009-11-18,0.8534403443336487
2009-11-19,0.8259345889091492
2009-11-20,0.8187532424926758
2009-11-23,0.8435078859329224
2009-11-24,0.8381592631340027
2009-11-25,0.8451891541481018
2009-11-27,0.8199756741523743
2009-11-30,0.8208920359611511
2009-12-01,0.8383128046989441
2009-12-02,0.8412154912948608
2009-12-03,0.8343393802642822
2009-12-04,0.8425915837287903
2009-12-07,0.8343393802642822
2009-12-08,0.824100911617279
2009-12-09,0.8406041860580444
2009-12-10,0.849161684513092
2009-12-11,0.843049168586731
2009-12-14,0.8584837317466736
2009-12-15,0.8494676947593689
2009-12-16,0.8517600297927856
2009-12-17,0.8312830328941345
2009-12-18,0.8572613596916199
2009-12-21,0.8771260380744934
2009-12-22,0.887516975402832
2009-12-23,0.9000478386878967
2009-12-24,0.9165513515472412
