Date,TQQQ
2011-04-13,0.4096112251281738
2011-04-14,0.407374233007431
2011-04-15,0.4047403931617737
2011-04-18,0.3969369232654571
2011-04-19,0.4040943086147308
2011-04-20,0.4309840798377991
2011-04-21,0.4419186115264892
2011-04-25,0.445198655128479
2011-04-26,0.452853262424469
2011-04-27,0.4622475504875183
2011-04-28,0.4615519046783447
2011-04-29,0.4593150019645691
2011-05-02,0.4568299055099487
2011-05-03,0.4499702155590057
2011-05-04,0.447336345911026
2011-05-05,0.4406265318393707
2011-05-06,0.4444533288478851
2011-05-09,0.4492745697498321
2011-05-10,0.4608065187931061
2011-05-11,0.4508652985095978
2011-05-12,0.458817720413208
2011-05-13,0.4425646960735321
2011-05-16,0.4195513427257538
2011-05-17,0.4229812324047088
2011-05-18,0.4332697093486786
2011-05-19,0.436998188495636
2011-05-20,0.4273557662963867
2011-05-23,0.4088152647018432
2011-05-24,0.4011120796203613
2011-05-25,0.4055849313735962
2011-05-26,0.4131898581981659
2011-05-27,0.4193528592586517
2011-05-31,0.4395328760147095
2011-06-01,0.4114501476287842
2011-06-02,0.4138359427452087
2011-06-03,0.3950473964214325
2011-06-06,0.3855042159557342
2011-06-07,0.3832682073116302
2011-06-08,0.3750172257423401
2011-06-09,0.3766576945781708
2011-06-10,0.3593606948852539
2011-06-13,0.3596087992191314
2011-06-14,0.3729786872863769
2011-06-15,0.3526003360748291
2011-06-16,0.347679853439331
2011-06-17,0.3450954854488373
2011-06-20,0.3496676981449127
2011-06-21,0.3729786872863769
2011-06-22,0.3645788729190826
2011-06-23,0.3746688663959503
2011-06-24,0.354936420917511
2011-06-27,0.3721838295459747
2011-06-28,0.3888843655586242
2011-06-29,0.3937552869319916
2011-06-30,0.408716082572937
2011-07-01,0.4276535511016845
2011-07-05,0.4338165521621704
2011-07-06,0.4384392499923706
2011-07-07,0.4561838507652282
2011-07-08,0.4524066150188446
2011-07-11,0.4281507432460785
2011-07-12,0.4177123308181762
2011-07-13,0.4232798516750335
2011-07-14,0.408716082572937
2011-07-15,0.4249700009822845
2011-07-18,0.4179614186286926
2011-07-19,0.4474356472492218
2011-07-20,0.4411733448505401
2011-07-21,0.4501200914382934
2011-07-22,0.4640864729881286
2011-07-25,0.4613533616065979
2011-07-26,0.463888019323349
2011-07-27,0.4286976158618927
2011-07-28,0.4309840798377991
2011-07-29,0.4268089532852173
2011-08-01,0.4210429489612579
2011-08-02,0.3890828192234039
2011-08-03,0.3991729021072387
2011-08-04,0.3448464572429657
2011-08-05,0.3372415602207184
2011-08-08,0.2779946029186249
2011-08-09,0.3160680830478668
2011-08-10,0.2787895202636719
2011-08-11,0.3145763874053955
2011-08-12,0.32257941365242
2011-08-15,0.3364961445331573
2011-08-16,0.3278481662273407
2011-08-17,0.3225297033786773
2011-08-18,0.2757576704025268
2011-08-19,0.2602996230125427
2011-08-22,0.2626357674598694
2011-08-23,0.2951427400112152
2011-08-24,0.302101582288742
2011-08-25,0.2875873148441314
2011-08-26,0.3083637952804565
2011-08-29,0.3346075713634491
2011-08-30,0.3414166271686554
2011-08-31,0.3434054851531982
2011-09-01,0.3337134122848511
2011-09-02,0.310351699590683
2011-09-06,0.3103020489215851
2011-09-07,0.3337630033493042
2011-09-08,0.3291403353214264
2011-09-09,0.3074696362018585
2011-09-12,0.319000631570816
2011-09-13,0.3313772082328796
2011-09-14,0.345691978931427
2011-09-15,0.3613981902599334
2011-09-16,0.3708421289920807
2011-09-19,0.371785819530487
2011-09-20,0.3665180504322052
2011-09-21,0.3478783071041107
2011-09-22,0.3140305578708648
2011-09-23,0.323821872472763
2011-09-26,0.3348060548305511
2011-09-27,0.3450458645820617
2011-09-28,0.328792005777359
2011-09-29,0.3190503120422363
2011-09-30,0.2942475974559784
2011-10-03,0.2711854875087738
2011-10-04,0.2876866161823272
2011-10-05,0.3095567226409912
2011-10-06,0.3254623711109161
2011-10-07,0.318751573562622
2011-10-10,0.3514569401741028
2011-10-11,0.3589626550674438
2011-10-12,0.3647286891937256
2011-10-13,0.3745199739933014
2011-10-14,0.3951476216316223
2011-10-17,0.3768561780452728
2011-10-18,0.3905248641967773
2011-10-19,0.3680087327957153
2011-10-20,0.3633363246917724
2011-10-21,0.3762596547603607
2011-10-24,0.3997693061828613
2011-10-25,0.377104252576828
2011-10-26,0.3756136298179626
2011-10-27,0.4058836102485657
2011-10-28,0.4072253704071045
2011-10-31,0.3870454430580139
2011-11-01,0.3570740520954132
2011-11-02,0.3658709824085235
2011-11-03,0.3881390690803528
2011-11-04,0.3821249604225158
2011-11-07,0.3906240463256836
2011-11-08,0.40364670753479
2011-11-09,0.3618952631950378
2011-11-10,0.3604037463665008
2011-11-11,0.3806334137916565
2011-11-14,0.374171644449234
2011-11-15,0.3862008452415466
2011-11-16,0.3671641945838928
2011-11-17,0.3419137597084045
2011-11-18,0.3337134122848511
2011-11-21,0.3143283128738403
2011-11-22,0.3170624077320099
2011-11-23,0.2959872782230377
2011-11-25,0.2892775535583496
2011-11-28,0.3191495537757873
2011-11-29,0.313383549451828
2011-11-30,0.3477790355682373
2011-12-01,0.3552351593971252
2011-12-02,0.3518549799919128
2011-12-05,0.3633859753608703
2011-12-06,0.3606031835079193
2011-12-07,0.3611499965190887
2011-12-08,0.3427594006061554
2011-12-09,0.3590123355388641
2011-12-12,0.3472322523593902
2011-12-13,0.3355027437210083
2011-12-14,0.3198949694633484
2011-12-15,0.3174098134040832
2011-12-16,0.3213864862918854
2011-12-19,0.3124893605709076
2011-12-20,0.3402237892150879
2011-12-21,0.3260588347911834
2011-12-22,0.3340111374855041
2011-12-23,0.3426600396633148
2011-12-27,0.3452940285205841
2011-12-28,0.3342096507549286
2011-12-29,0.3407208919525146
2011-12-30,0.337938129901886
2012-01-03,0.357173353433609
2012-01-04,0.3614477217197418
2012-01-05,0.370344877243042
2012-01-06,0.374171644449234
2012-01-09,0.3710405230522156
2012-01-10,0.3786455988883972
2012-01-11,0.3812794685363769
2012-01-12,0.3858028948307037
2012-01-13,0.3813786506652832
2012-01-17,0.3916185200214386
2012-01-18,0.4071758389472961
2012-01-19,0.4153266549110412
2012-01-20,0.4134876728057861
2012-01-23,0.4134381115436554
2012-01-24,0.4111514687538147
2012-01-25,0.4268586039543152
2012-01-26,0.4223350882530212
2012-01-27,0.4265102446079254
2012-01-30,0.4272059798240661
2012-01-31,0.4286976158618927
2012-02-01,0.4392341375350952
2012-02-02,0.4437577128410339
2012-02-03,0.4614029824733734
2012-02-06,0.4609554708003998
2012-02-07,0.4629431962966919
2012-02-08,0.4706474244594574
2012-02-09,0.4810858070850372
2012-02-10,0.4707963466644287
2012-02-13,0.4834715127944946
2012-02-14,0.4876964688301086
2012-02-15,0.4768104255199432
2012-02-16,0.4967422783374786
2012-02-17,0.4925174415111542
2012-02-21,0.4966926574707031
2012-02-22,0.490131676197052
2012-02-23,0.499425858259201
2012-02-24,0.50429767370224
2012-02-27,0.5067331194877625
2012-02-28,0.5218923091888428
2012-02-29,0.5150337219238281
2012-03-01,0.5275591611862183
2012-03-02,0.5259681940078735
2012-03-05,0.5095654726028442
2012-03-06,0.4949530363082886
2012-03-07,0.5061862468719482
2012-03-08,0.5222407579421997
2012-03-09,0.5285524725914001
2012-03-12,0.5293980836868286
2012-03-13,0.5592204928398132
2012-03-14,0.5654827952384949
2012-03-15,0.5698067545890808
2012-03-16,0.5685641169548035
2012-03-19,0.5809407830238342
2012-03-20,0.5841215252876282
2012-03-21,0.5839231014251709
2012-03-22,0.58039391040802
2012-03-23,0.5795990228652954
2012-03-26,0.6098690629005432
2012-03-27,0.6122041940689087
2012-03-28,0.6050469279289246
2012-03-29,0.598834216594696
2012-03-30,0.594659149646759
2012-04-02,0.612800657749176
2012-04-03,0.6128513216972351
2012-04-04,0.5878499746322632
2012-04-05,0.5985860824584961
2012-04-09,0.5848181843757629
2012-04-10,0.5565855503082275
2012-04-11,0.5646383166313171
2012-04-12,0.583574652671814
2012-04-13,0.5571819543838501
2012-04-16,0.5396369695663452
2012-04-17,0.5714471936225891
2012-04-18,0.5672719478607178
2012-04-19,0.5489308834075928
2012-04-20,0.543016254901886
2012-04-23,0.5293485522270203
2012-04-24,0.5200039148330688
2012-04-25,0.5613075494766235
2012-04-26,0.5713480114936829
2012-04-27,0.581139326095581
2012-04-30,0.5690613985061646
2012-05-01,0.5722927451133728
2012-05-02,0.5760698318481445
2012-05-03,0.558176577091217
2012-05-04,0.5172200202941895
2012-05-07,0.5179653763771057
2012-05-08,0.5122499465942383
2012-05-09,0.5094165802001953
2012-05-10,0.5041974186897278
2012-05-11,0.5037012696266174
2012-05-14,0.4897834062576294
2012-05-15,0.4855090379714966
2012-05-16,0.4749714732170105
2012-05-17,0.4457454979419708
2012-05-18,0.4278520345687866
2012-05-21,0.4638383090496063
2012-05-22,0.4621483385562897
2012-05-23,0.4647326171398163
2012-05-24,0.4563823044300079
2012-05-25,0.4537979960441589
2012-05-29,0.4706970453262329
2012-05-30,0.4592652916908264
2012-05-31,0.4527044296264648
2012-06-01,0.4171159267425537
2012-06-04,0.4260627031326294
2012-06-05,0.4319279789924621
2012-06-06,0.4614525437355041
2012-06-07,0.4562830626964569
2012-06-08,0.4697036445140838
2012-06-11,0.4472370445728302
2012-06-12,0.4613533616065979
2012-06-13,0.4523063600063324
2012-06-14,0.4573767185211181
2012-06-15,0.4742757678031921
2012-06-18,0.4865033626556396
2012-06-19,0.502508282661438
2012-06-20,0.50429767370224
2012-06-21,0.4665218889713287
2012-06-22,0.4810361862182617
2012-06-25,0.452505886554718
2012-06-26,0.4612531661987304
2012-06-27,0.4697036445140838
2012-06-28,0.4528036117553711
2012-06-29,0.4970402419567108
2012-07-02,0.5010166168212891
2012-07-03,0.512945830821991
2012-07-05,0.5147350430488586
2012-07-06,0.494455873966217
2012-07-09,0.4927656948566437
2012-07-10,0.4776559770107269
2012-07-11,0.4710949957370758
2012-07-12,0.4574759900569916
2012-07-13,0.4773572981357574
2012-07-16,0.4737785160541534
2012-07-17,0.4810361862182617
2012-07-18,0.5006188154220581
2012-07-19,0.5169222950935364
2012-07-20,0.4970402419567108
2012-07-23,0.4786503911018371
2012-07-24,0.4677148461341858
2012-07-25,0.4572774767875671
2012-07-26,0.4751709103584289
2012-07-27,0.5111562013626099
2012-07-30,0.5080748796463013
2012-07-31,0.5083724856376648
2012-08-01,0.5034025311470032
2012-08-02,0.4981336593627929
2012-08-03,0.5264654755592346
2012-08-06,0.5382950901985168
2012-08-07,0.5516156554222107
2012-08-08,0.5507203936576843
2012-08-09,0.5553926229476929
2012-08-10,0.5576793551445007
2012-08-13,0.5610594749450684
2012-08-14,0.5618544816970825
2012-08-15,0.5658311247825623
2012-08-16,0.5861102342605591
2012-08-17,0.5941616892814636
2012-08-20,0.596448540687561
2012-08-21,0.5895897150039673
2012-08-22,0.5959511399269104
2012-08-23,0.582730233669281
2012-08-24,0.5930682420730591
2012-08-27,0.5959511399269104
2012-08-28,0.5958519577980042
2012-08-29,0.5960505604743958
2012-08-30,0.5778592824935913
2012-08-31,0.5901861786842346
2012-09-04,0.5877001285552979
2012-09-05,0.5850167274475098
2012-09-06,0.6236865520477295
2012-09-07,0.6210021376609802
2012-09-10,0.5981385707855225
2012-09-11,0.5955542922019958
2012-09-12,0.6007228493690491
2012-09-13,0.6246799230575562
2012-09-14,0.6406847834587097
2012-09-17,0.6418778896331787
2012-09-18,0.6430708169937134
2012-09-19,0.6473450660705566
2012-09-20,0.6458544135093689
2012-09-21,0.6458544135093689
2012-09-24,0.6339253783226013
2012-09-25,0.6084766387939453
2012-09-26,0.5924716591835022
2012-09-27,0.617622971534729
2012-09-28,0.6028109788894653
2012-10-01,0.600225567817688
2012-10-02,0.6041030883789062
2012-10-03,0.615534782409668
2012-10-04,0.6226921677589417
2012-10-05,0.6119561195373535
2012-10-08,0.5957528352737427
2012-10-09,0.5651354193687439
2012-10-10,0.5582756996154785
2012-10-11,0.5533056855201721
2012-10-12,0.5532065033912659
2012-10-15,0.5642400979995728
2012-10-16,0.5887938737869263
2012-10-17,0.5870046615600586
2012-10-18,0.5669247508049011
2012-10-19,0.5259681940078735
2012-10-22,0.5342192053794861
2012-10-23,0.5184129476547241
2012-10-24,0.5132445096969604
2012-10-25,0.5132445096969604
2012-10-26,0.5186124444007874
2012-10-31,0.5085721015930176
2012-11-01,0.5301433801651001
2012-11-02,0.5107583403587341
2012-11-05,0.523283839225769
2012-11-06,0.5264654755592346
2012-11-07,0.4886897504329681
2012-11-08,0.4658262133598327
2012-11-09,0.4708964824676513
2012-11-12,0.4715922176837921
2012-11-13,0.4613533616065979
2012-11-14,0.4448513090610504
2012-11-15,0.4408746659755707
2012-11-16,0.4458456635475158
2012-11-19,0.47795370221138
2012-11-20,0.478053867816925
2012-11-21,0.481433093547821
2012-11-23,0.5035017728805542
2012-11-26,0.5099635124206543
2012-11-27,0.5041974186897278
2012-11-28,0.5177173018455505
2012-11-29,0.5266639590263367
2012-11-30,0.5247752666473389
2012-12-03,0.522191047668457
2012-12-04,0.5188108086585999
2012-12-05,0.5028060078620911
2012-12-06,0.5120514035224915
2012-12-07,0.5033032894134521
2012-12-10,0.5077760219573975
2012-12-11,0.5273597240447998
2012-12-12,0.5237808227539062
2012-12-13,0.5119512677192688
2012-12-14,0.4974381029605865
2012-12-17,0.5168229937553406
2012-12-18,0.5407803058624268
2012-12-19,0.5330264568328857
2012-12-20,0.5334234833717346
2012-12-21,0.5168229937553406
2012-12-24,0.5124483704566956
2012-12-26,0.5003209710121155
2012-12-27,0.4975371956825256
2012-12-28,0.4831233322620392
2012-12-31,0.5146357417106628
2013-01-02,0.5626494884490967
2013-01-03,0.554498553276062
2013-01-04,0.5490311980247498
2013-01-07,0.5496277213096619
2013-01-08,0.5464461445808411
2013-01-09,0.5520135164260864
2013-01-10,0.5617551803588867
2013-01-11,0.563842236995697
2013-01-14,0.5565855503082275
2013-01-15,0.5483344197273254
2013-01-16,0.554498553276062
2013-01-17,0.5630474090576172
2013-01-18,0.5598665475845337
2013-01-22,0.5621531009674072
2013-01-23,0.5712983012199402
2013-01-24,0.5485342144966125
2013-01-25,0.5566849112510681
2013-01-28,0.5606613755226135
2013-01-29,0.5606613755226135
2013-01-30,0.5575799942016602
2013-01-31,0.5540013313293457
2013-02-01,0.5721926689147949
2013-02-04,0.5430667400360107
2013-02-05,0.5669247508049011
2013-02-06,0.5616559386253357
2013-02-07,0.5630474090576172
2013-02-08,0.5801459550857544
2013-02-11,0.5799463391304016
2013-02-12,0.5731868743896484
2013-02-13,0.5798472166061401
2013-02-14,0.5786541104316711
2013-02-15,0.57368403673172
2013-02-19,0.5862096548080444
2013-02-20,0.559468686580658
2013-02-21,0.5412775278091431
2013-02-22,0.5571819543838501
2013-02-25,0.5364057421684265
2013-02-26,0.5428674221038818
2013-02-27,0.5593693852424622
2013-02-28,0.5572813749313354
2013-03-01,0.5630474090576172
2013-03-04,0.5703039169311523
2013-03-05,0.5953546762466431
2013-03-06,0.5915775895118713
2013-03-07,0.5967471599578857
2013-03-08,0.5974428057670593
2013-03-11,0.6036057472229004
2013-03-12,0.5962499976158142
2013-03-13,0.5943613052368164
2013-03-14,0.6004250645637512
2013-03-15,0.5947585105895996
2013-03-18,0.5906823873519897
2013-03-19,0.5882967114448547
2013-03-20,0.5995299816131592
2013-03-21,0.5803443193435669
2013-03-22,0.59634929895401
2013-03-25,0.5902854800224304
2013-03-26,0.5993314981460571
2013-03-27,0.6025121808052063
2013-03-28,0.6059916615486145
2013-04-01,0.5942612290382385
2013-04-02,0.6076816916465759
2013-04-03,0.5915775895118713
2013-04-04,0.5918753743171692
2013-04-05,0.5773621201515198
2013-04-08,0.5862096548080444
2013-04-09,0.597740650177002
2013-04-10,0.6327325105667114
2013-04-11,0.6316390037536621
2013-04-12,0.630943238735199
2013-04-15,0.5925719738006592
2013-04-16,0.6173241138458252
2013-04-17,0.5812395215034485
2013-04-18,0.5560884475708008
2013-04-19,0.5791513919830322
2013-04-22,0.5969456434249878
2013-04-23,0.6145404577255249
2013-04-24,0.6130497455596924
2013-04-25,0.6229908466339111
2013-04-26,0.6177219748497009
2013-04-29,0.6341239809989929
2013-04-30,0.6480416059494019
2013-05-01,0.6397908329963684
2013-05-02,0.6629528403282166
2013-05-03,0.6861141920089722
2013-05-06,0.6949617266654968
2013-05-07,0.6932716965675354
2013-05-08,0.7041078209877014
2013-05-09,0.7016218304634094
2013-05-10,0.7135508060455322
2013-05-13,0.7163346409797668
2013-05-14,0.7268722057342529
2013-05-15,0.7322404384613037
2013-05-16,0.7295555472373962
2013-05-17,0.7501335740089417
2013-05-20,0.746753454208374
2013-05-21,0.7495372295379639
2013-05-22,0.731245756149292
2013-05-23,0.7232934236526489
2013-05-24,0.7228954434394836
2013-05-28,0.7378066778182983
2013-05-29,0.7266726493835449
2013-05-30,0.738502562046051
2013-05-31,0.7174282670021057
2013-06-03,0.7216033935546875
2013-06-04,0.7107679843902588
2013-06-05,0.6835299134254456
2013-06-06,0.6918802857398987
2013-06-07,0.7208084464073181
2013-06-10,0.7211062908172607
2013-06-11,0.7002304196357727
2013-06-12,0.6759744882583618
2013-06-13,0.7002304196357727
2013-06-14,0.687903642654419
2013-06-17,0.7069899439811707
2013-06-18,0.7236904501914978
2013-06-19,0.7009263038635254
2013-06-20,0.6492347717285156
2013-06-21,0.6400883197784424
2013-06-24,0.6203061938285828
2013-06-25,0.6335273385047913
2013-06-26,0.6508246064186096
2013-06-27,0.6580812335014343
2013-06-28,0.659870445728302
2013-07-01,0.6739866733551025
2013-07-02,0.6742852330207825
2013-07-03,0.6834307312965393
2013-07-05,0.6985405683517456
2013-07-08,0.7008268237113953
2013-07-09,0.7136511206626892
2013-07-10,0.7256792187690735
2013-07-11,0.7709102034568787
2013-07-12,0.778961718082428
2013-07-15,0.785025417804718
2013-07-16,0.7819439172744751
2013-07-17,0.7875105738639832
2013-07-18,0.781745433807373
2013-07-19,0.7579867839813232
2013-07-22,0.7634540796279907
2013-07-23,0.7464555501937866
2013-07-24,0.7535128593444824
2013-07-25,0.7671319246292114
2013-07-26,0.77985680103302
2013-07-29,0.7762781381607056
2013-07-30,0.7878090739250183
2013-07-31,0.7927791476249695
2013-08-01,0.8169359564781189
2013-08-02,0.8305548429489136
2013-08-05,0.832344114780426
2013-08-06,0.8175324201583862
2013-08-07,0.8128598928451538
2013-08-08,0.8236953616142273
