Date,QQQ
2000-04-04,86.09890747070312
2000-04-05,84.56803131103516
2000-04-06,86.57400512695312
2000-04-07,90.05814361572266
2000-04-10,84.56803131103516
2000-04-11,82.56209564208984
2000-04-12,77.70548248291016
2000-04-13,74.32698822021484
2000-04-14,67.8866958618164
2000-04-17,75.69947814941406
2000-04-18,77.70548248291016
2000-04-19,75.32996368408203
2000-04-20,73.69351959228516
2000-04-24,71.58197021484375
2000-04-25,76.41213989257812
2000-04-26,73.7990951538086
2000-04-27,77.072021484375
2000-04-28,80.0281753540039
2000-05-01,80.76724243164062
2000-05-02,76.12181854248047
2000-05-03,75.27717590332031
2000-05-04,75.43553161621094
2000-05-05,77.2303695678711
2000-05-08,74.22142791748047
2000-05-09,72.63773345947266
2000-05-10,67.35884857177734
2000-05-11,71.47635650634766
2000-05-12,71.47635650634766
2000-05-15,74.59092712402344
2000-05-16,76.70246887207031
2000-05-17,75.11881256103516
2000-05-18,72.42658233642578
2000-05-19,68.99530792236328
2000-05-22,68.94249725341797
2000-05-23,63.188472747802734
2000-05-24,67.1476821899414
2000-05-25,65.66958618164062
2000-05-26,65.66958618164062
2000-05-30,72.26824188232422
2000-05-31,70.20943450927734
2000-06-01,73.7990951538086
2000-06-02,79.07803344726562
2000-06-05,79.27593231201172
2000-06-06,77.072021484375
2000-06-07,79.13078308105469
2000-06-08,78.76128387451172
2000-06-09,79.18358612060547
2000-06-12,76.64971923828125
2000-06-13,79.60589599609375
2000-06-14,77.81104278564453
2000-06-15,79.18358612060547
2000-06-16,79.60589599609375
2000-06-19,82.77324676513672
2000-06-20,82.45650482177734
2000-06-21,83.51229095458984
2000-06-22,80.45052337646484
2000-06-23,77.28317260742188
2000-06-26,79.39472198486328
2000-06-27,78.44454956054688
2000-06-28,79.39472198486328
2000-06-29,77.40194702148438
2000-06-30,78.91958618164062
2000-07-03,80.45052337646484
2000-07-05,77.33594512939453
2000-07-06,79.39472198486328
2000-07-07,81.03115844726562
2000-07-10,79.80386352539062
2000-07-11,80.23934936523438
2000-07-12,82.1397476196289
2000-07-13,83.1955337524414
2000-07-14,84.99040985107422
2000-07-17,85.94056701660156
2000-07-18,84.04014587402344
2000-07-19,82.1397476196289
2000-07-20,84.77922058105469
2000-07-21,81.92858123779297
2000-07-24,80.23934936523438
2000-07-25,80.8728256225586
2000-07-26,80.76724243164062
2000-07-27,77.59989166259766
2000-07-28,73.37677764892578
2000-07-31,75.54114532470703
2000-08-01,74.53813934326172
2000-08-02,73.21842193603516
2000-08-03,76.38574981689453
2000-08-04,76.12181854248047
2000-08-07,77.91665649414062
2000-08-08,79.50030517578125
2000-08-09,77.38875579833984
2000-08-10,75.85784149169922
2000-08-11,76.91364288330078
2000-08-14,78.55010986328125
2000-08-15,78.55010986328125
2000-08-16,79.34193420410156
2000-08-17,80.8728256225586
2000-08-18,80.45052337646484
2000-08-21,80.66168212890625
2000-08-22,80.66168212890625
2000-08-23,81.98137664794922
2000-08-24,83.24833679199219
2000-08-25,82.79962921142578
2000-08-28,83.1955337524414
2000-08-29,83.61786651611328
2000-08-30,83.51229095458984
2000-08-31,85.83497619628906
2000-09-01,86.67961883544922
2000-09-05,84.04014587402344
2000-09-06,81.08396911621094
2000-09-07,82.8788070678711
2000-09-08,80.3449478149414
2000-09-11,78.39173889160156
2000-09-12,77.17757415771484
2000-09-13,78.97241973876953
2000-09-14,78.55010986328125
2000-09-15,77.12480163574219
2000-09-18,75.91062927246094
2000-09-19,78.70846557617188
2000-09-20,79.92259979248047
2000-09-21,74.11581420898438
2000-09-22,78.49727630615234
2000-09-25,76.41213989257812
2000-09-26,75.54114532470703
2000-09-27,75.64671325683594
2000-09-28,77.33594512939453
2000-09-29,74.96045684814453
2000-10-02,73.27117156982422
2000-10-03,70.948486328125
2000-10-04,72.32098388671875
2000-10-05,72.53214263916016
2000-10-06,70.10383605957031
2000-10-09,69.787109375
2000-10-10,66.1446533203125
2000-10-11,65.0888900756836
2000-10-12,63.45244598388672
2000-10-13,68.62576293945312
2000-10-16,69.25923919677734
2000-10-17,66.09188842773438
2000-10-18,65.88070678710938
2000-10-19,71.84589385986328
2000-10-20,72.90165710449219
2000-10-23,72.7961196899414
2000-10-24,69.68153381347656
2000-10-25,65.775146484375
2000-10-26,67.46440887451172
2000-10-27,67.33245086669922
2000-10-30,64.83812713623047
2000-10-31,69.00849914550781
2000-11-01,68.41458892822266
2000-11-02,69.25923919677734
2000-11-03,70.15663146972656
2000-11-06,69.6287612915039
2000-11-07,69.36479949951172
2000-11-08,63.94074630737305
2000-11-09,63.92757034301758
2000-11-10,60.60182571411133
2000-11-13,60.69419479370117
2000-11-14,64.05950164794922
2000-11-15,65.35285186767578
2000-11-16,61.55202865600586
2000-11-17,61.5124397277832
2000-11-20,59.00495147705078
2000-11-21,58.912574768066406
2000-11-22,56.27313232421875
2000-11-24,59.49325942993164
2000-11-27,58.75420379638672
2000-11-28,55.283321380615234
2000-11-29,53.1585693359375
2000-11-30,53.19816970825195
2000-12-01,54.05597305297851
2000-12-04,54.900611877441406
2000-12-05,59.70440673828125
2000-12-06,57.43449401855469
2000-12-07,56.16754150390625
2000-12-08,57.43449401855469
2000-12-11,62.81895446777344
2000-12-12,60.52263641357422
2000-12-13,58.05476760864258
2000-12-14,55.21735000610352
2000-12-15,53.95040512084961
2000-12-18,54.05597305297851
2000-12-19,49.938446044921875
2000-12-20,47.07463836669922
2000-12-21,47.351776123046875
2000-12-22,51.09979248046875
2000-12-26,51.41653060913086
2000-12-27,51.997215270996094
2000-12-28,51.891632080078125
2000-12-29,49.30497360229492
2001-01-02,45.1346549987793
2001-01-03,52.73625946044922
2001-01-04,51.78607177734375
2001-01-05,47.8268928527832
2001-01-08,48.35478210449219
2001-01-09,48.35478210449219
2001-01-10,50.83586502075195
2001-01-11,52.313941955566406
2001-01-12,52.98701477050781
2001-01-16,52.353553771972656
2001-01-17,53.95040512084961
2001-01-18,56.22034454345703
2001-01-19,56.009159088134766
2001-01-22,56.06196594238281
2001-01-23,57.236541748046875
2001-01-24,56.69544219970703
2001-01-25,54.47829818725586
2001-01-26,55.36250686645508
2001-01-29,56.5898551940918
2001-01-30,56.37869644165039
2001-01-31,54.30937576293945
2001-02-01,55.027305603027344
2001-02-02,51.98663711547851
2001-02-05,51.94442367553711
2001-02-06,52.02889251708984
2001-02-07,51.18424606323242
2001-02-08,49.65548324584961
2001-02-09,47.63683319091797
2001-02-12,48.21116256713867
2001-02-13,46.665504455566406
2001-02-14,48.523712158203125
2001-02-15,49.326080322265625
2001-02-16,46.56415939331055
2001-02-20,44.75665664672851
2001-02-21,43.49818801879883
2001-02-22,43.075870513916016
2001-02-23,43.22788619995117
2001-02-26,44.04718017578125
2001-02-27,41.38662338256836
2001-02-28,40.07744598388672
2001-03-01,41.21769714355469
2001-03-02,39.44398498535156
2001-03-05,40.1618766784668
2001-03-06,41.724464416503906
2001-03-07,41.74134826660156
2001-03-08,40.96429061889648
2001-03-09,38.09259033203125
2001-03-12,35.727622985839844
2001-03-13,37.54357147216797
2001-03-14,36.95233917236328
2001-03-15,35.600921630859375
2001-03-16,34.79854965209961
2001-03-19,36.5384635925293
2001-03-20,34.08062744140625
2001-03-21,34.08062744140625
2001-03-22,36.149932861328125
2001-03-23,36.149932861328125
2001-03-26,35.313751220703125
2001-03-27,36.530029296875
2001-03-28,33.53160858154297
2001-03-29,32.89813995361328
2001-03-30,33.067054748535156
2001-04-02,31.588979721069336
2001-04-03,29.274688720703125
2001-04-04,28.75946807861328
2001-04-05,31.512954711914062
2001-04-06,30.364269256591797
2001-04-09,31.293344497680664
2001-04-10,33.61606216430664
2001-04-11,34.62961959838867
2001-04-12,36.149932861328125
2001-04-16,33.996150970458984
2001-04-17,34.84076690673828
2001-04-18,38.4726676940918
2001-04-19,40.79537582397461
2001-04-20,40.87983703613281
2001-04-23,38.13481140136719
2001-04-24,37.4168701171875
2001-04-25,38.09259033203125
2001-04-26,37.12125778198242
2001-04-27,38.13481140136719
2001-04-30,38.97942733764648
2001-05-01,40.58420944213867
2001-05-02,41.369728088378906
2001-05-03,39.528446197509766
2001-05-04,40.71091842651367
2001-05-07,39.86627197265625
2001-05-08,40.71091842651367
2001-05-09,39.3172721862793
2001-05-10,38.65847396850586
2001-05-11,38.4726676940918
2001-05-14,37.85608673095703
2001-05-15,38.13481140136719
2001-05-16,39.824073791503906
2001-05-17,40.45753479003906
2001-05-18,40.57576751708984
2001-05-21,43.11808395385742
2001-05-22,42.99140548706055
2001-05-23,41.09098434448242
2001-05-24,42.14678192138672
2001-05-25,41.378177642822266
2001-05-29,38.954105377197266
2001-05-30,37.52668380737305
2001-05-31,37.78004837036133
2001-06-01,38.89497756958008
2001-06-04,38.70914840698242
2001-06-05,40.41530990600586
2001-06-06,40.10279846191406
2001-06-07,41.13323593139648
2001-06-08,39.99297332763672
2001-06-11,38.89497756958008
2001-06-12,38.68381118774414
2001-06-13,37.62803268432617
2001-06-14,35.68539810180664
2001-06-15,35.98099136352539
2001-06-18,35.49958801269531
2001-06-19,35.32219696044922
2001-06-20,36.12460708618164
2001-06-21,36.614501953125
2001-06-22,36.530029296875
2001-06-25,36.62291717529297
2001-06-26,36.74961471557617
2001-06-27,36.986114501953125
2001-06-28,37.45909118652344
2001-06-29,38.599365234375
2001-07-02,38.38818359375
2001-07-03,38.548683166503906
2001-07-05,36.69894027709961
2001-07-06,35.17863464355469
2001-07-09,35.4826774597168
2001-07-10,34.20729446411133
2001-07-11,34.62961959838867
2001-07-12,36.82565689086914
2001-07-13,36.445560455322266
2001-07-16,35.76984786987305
2001-07-17,36.572265625
2001-07-18,35.17863464355469
2001-07-19,36.01479721069336
2001-07-20,35.17863464355469
2001-07-23,34.30022048950195
2001-07-24,33.911685943603516
2001-07-25,34.20729446411133
2001-07-26,34.71408462524414
2001-07-27,35.43202590942383
2001-07-30,35.220848083496094
2001-07-31,35.27153778076172
2001-08-01,36.403324127197266
2001-08-02,37.08746719360352
2001-08-03,36.47089385986328
2001-08-06,35.89653396606445
2001-08-07,35.710750579833984
2001-08-08,34.20729446411133
2001-08-09,34.35089111328125
2001-08-10,34.02146911621094
2001-08-13,34.71408462524414
2001-08-14,34.29179000854492
2001-08-15,33.02483367919922
2001-08-16,33.41336441040039
2001-08-17,31.893037796020508
2001-08-20,32.33223342895508
2001-08-21,30.98929214477539
2001-08-22,31.833908081054688
2001-08-23,31.52138328552246
2001-08-24,33.19375991821289
2001-08-27,33.23597717285156
2001-08-28,32.19709014892578
2001-08-29,31.72410774230957
2001-08-30,30.55006217956543
2001-08-31,30.938617706298828
2001-09-04,29.958852767944336
2001-09-05,29.840599060058594
2001-09-06,28.63278579711914
2001-09-07,28.46385383605957
2001-09-10,28.80171775817871
2001-09-17,26.352291107177734
2001-09-18,25.761045455932617
2001-09-19,25.31340217590332
2001-09-20,24.46878433227539
2001-09-21,23.809978485107425
2001-09-24,25.009340286254883
2001-09-25,25.08536148071289
2001-09-26,24.215394973754883
2001-09-27,24.054908752441406
2001-09-28,24.477230072021484
2001-10-01,24.26606559753418
2001-10-02,24.34208106994629
2001-10-03,26.18337059020996
2001-10-04,26.43674659729004
2001-10-05,26.82528305053711
2001-10-08,26.909744262695312
2001-10-09,26.259382247924805
2001-10-10,27.450305938720703
2001-10-11,29.3084716796875
2001-10-12,29.181781768798828
2001-10-15,29.055091857910156
2001-10-16,29.5280818939209
2001-10-17,27.40808486938477
2001-10-18,28.151342391967773
2001-10-19,28.33716583251953
2001-10-22,29.097318649291992
2001-10-23,29.24936294555664
2001-10-24,29.882823944091797
2001-10-25,31.082183837890625
2001-10-26,30.414928436279297
2001-10-29,28.75102806091309
2001-10-30,28.19358253479004
2001-10-31,28.63278579711914
2001-11-01,29.849035263061523
2001-11-02,30.068620681762695
2001-11-05,31.048389434814453
2001-11-06,32.256202697753906
2001-11-07,32.2140007019043
2001-11-08,31.88457679748535
2001-11-09,31.867679595947266
2001-11-12,32.095741271972656
2001-11-13,33.244441986083984
2001-11-14,33.48093795776367
2001-11-15,33.345767974853516
2001-11-16,33.25287628173828
2001-11-19,34.1988525390625
2001-11-20,32.61940002441406
2001-11-21,32.45048904418945
2001-11-23,33.176849365234375
2001-11-26,33.996150970458984
2001-11-27,33.95392608642578
2001-11-28,32.72920608520508
2001-11-29,33.74276351928711
2001-11-30,33.48937225341797
2001-12-03,32.915042877197266
2001-12-04,34.48603439331055
2001-12-05,36.19216537475586
2001-12-06,36.24285888671875
2001-12-07,35.246177673339844
2001-12-10,34.62961959838867
2001-12-11,34.82387161254883
2001-12-12,35.10261917114258
2001-12-13,33.582275390625
2001-12-14,33.877906799316406
2001-12-17,34.460693359375
2001-12-18,34.84922409057617
2001-12-19,34.21574020385742
2001-12-20,32.76298522949219
2001-12-21,33.345767974853516
2001-12-24,33.210655212402344
2001-12-26,33.52315902709961
2001-12-27,33.793434143066406
2001-12-28,34.0637092590332
2001-12-31,32.864341735839844
2002-01-02,33.877906799316406
2002-01-03,35.051918029785156
2002-01-04,35.19551086425781
2002-01-07,34.806976318359375
2002-01-08,35.04347229003906
2002-01-09,34.72255325317383
2002-01-10,34.95058059692383
2002-01-11,34.50293731689453
2002-01-14,33.7512092590332
2002-01-15,34.07216262817383
2002-01-16,32.754547119140625
2002-01-17,33.48937225341797
2002-01-18,32.59407424926758
2002-01-22,31.588979721069336
2002-01-23,32.45893478393555
2002-01-24,32.88969421386719
2002-01-25,32.796791076660156
2002-01-28,32.98260498046875
2002-01-29,32.07884216308594
2002-01-30,32.32378387451172
2002-01-31,32.52649688720703
2002-02-01,32.2140007019043
2002-02-04,31.183534622192383
2002-02-05,30.66832733154297
2002-02-06,30.45717430114746
2002-02-07,29.722339630126953
2002-02-08,30.55006217956543
2002-02-11,30.938617706298828
2002-02-12,30.68522071838379
2002-02-13,31.208887100219727
2002-02-14,31.149770736694336
2002-02-15,30.22067070007324
2002-02-19,29.29156494140625
2002-02-20,29.688552856445312
2002-02-21,28.278045654296875
2002-02-22,28.42162322998047
2002-02-25,29.570327758789062
2002-02-26,29.460514068603516
2002-02-27,29.055091857910156
2002-02-28,28.531421661376953
2002-03-01,30.186887741088867
2002-03-04,31.37781524658203
2002-03-05,31.605863571166992
2002-03-06,31.757884979248047
2002-03-07,31.825462341308594
2002-03-08,32.66164016723633
2002-03-11,32.54340362548828
2002-03-12,32.095741271972656
2002-03-13,31.318674087524418
2002-03-14,31.13288116455078
2002-03-15,31.445362091064453
2002-03-18,31.62276077270508
2002-03-19,31.57209014892578
2002-03-20,30.45717430114746
2002-03-21,31.268003463745117
2002-03-22,30.98082733154297
2002-03-25,30.034862518310547
2002-03-26,30.31358337402344
2002-03-27,30.077085494995117
2002-03-28,30.45717430114746
2002-04-01,31.03996467590332
2002-04-02,29.63788604736328
2002-04-03,29.58719825744629
2002-04-04,29.359159469604492
2002-04-05,29.029754638671875
2002-04-08,29.392934799194336
2002-04-09,28.37094497680664
2002-04-10,28.582101821899418
2002-04-11,27.872608184814453
2002-04-12,28.311813354492188
2002-04-15,28.539873123168945
2002-04-16,29.73077964782715
2002-04-17,29.578754425048828
2002-04-18,29.012861251831055
2002-04-19,29.105756759643555
2002-04-22,28.37094497680664
2002-04-23,27.88106155395508
2002-04-24,27.450305938720703
2002-04-25,27.38275146484375
2002-04-26,26.21715545654297
2002-04-29,26.284725189208984
2002-04-30,26.799949645996097
2002-05-01,26.656362533569336
2002-05-02,25.769500732421875
2002-05-03,25.119144439697266
2002-05-06,24.46878433227539
2002-05-07,24.24073600769043
2002-05-08,26.833724975585938
2002-05-09,26.141138076782227
2002-05-10,24.967103958129883
2002-05-13,25.98066139221191
2002-05-14,27.509431838989254
2002-05-15,27.712139129638672
2002-05-16,27.75436782836914
2002-05-17,27.81348991394043
2002-05-20,27.205360412597656
2002-05-21,26.46208953857422
2002-05-22,26.521217346191406
2002-05-23,27.05333137512207
2002-05-24,26.386079788208008
2002-05-28,26.267833709716797
2002-05-29,25.575239181518555
2002-05-30,25.794841766357425
2002-05-31,25.372528076171875
2002-06-03,24.477230072021484
2002-06-04,24.798189163208008
2002-06-05,25.05156898498535
2002-06-06,24.392763137817383
2002-06-07,23.90287399291992
2002-06-10,23.860641479492188
2002-06-11,23.193397521972656
2002-06-12,23.531240463256836
2002-06-13,23.37921142578125
2002-06-14,23.328533172607425
2002-06-17,24.122482299804688
2002-06-18,24.511009216308594
2002-06-19,23.092044830322266
2002-06-20,22.34877586364746
2002-06-21,21.80820655822754
2002-06-24,22.238967895507812
2002-06-25,21.504150390625
2002-06-26,21.664634704589844
2002-06-27,22.137611389160156
2002-06-28,22.044713973999023
2002-07-01,20.98893165588379
2002-07-02,20.22876739501953
2002-07-03,20.90446662902832
2002-07-05,22.24742317199707
2002-07-08,21.436582565307617
2002-07-09,20.828449249267575
2002-07-10,20.186534881591797
2002-07-11,20.946691513061523
2002-07-12,20.946691513061523
2002-07-15,21.597057342529297
2002-07-16,21.27609634399414
2002-07-17,21.664634704589844
2002-07-18,20.8875732421875
2002-07-19,20.26254653930664
2002-07-22,19.764223098754883
2002-07-23,18.919597625732425
2002-07-24,19.950042724609375
2002-07-25,18.792888641357425
2002-07-26,19.14764976501465
2002-07-29,20.12740898132324
2002-07-30,20.532835006713867
2002-07-31,20.144298553466797
2002-08-01,19.19831085205078
2002-08-02,18.792888641357425
2002-08-05,18.108755111694336
2002-08-06,19.004058837890625
2002-08-07,19.257448196411133
2002-08-08,19.90780258178711
2002-08-09,19.705102920532227
2002-08-12,19.764223098754883
2002-08-13,19.088520050048828
2002-08-14,20.304777145385746
2002-08-15,20.718647003173828
2002-08-16,20.862232208251953
2002-08-19,21.369001388549805
2002-08-20,21.27609634399414
2002-08-21,21.749094009399418
2002-08-22,22.09538459777832
2002-08-23,21.2423152923584
2002-08-26,21.32677459716797
2002-08-27,20.58350944519043
2002-08-28,19.831785202026367
2002-08-29,20.093618392944336
2002-08-30,19.840232849121097
2002-09-03,19.122303009033203
2002-09-04,19.19831085205078
2002-09-05,18.725330352783203
2002-09-06,19.2996826171875
2002-09-09,19.49393844604492
2002-09-10,19.97537422180176
2002-09-11,19.806455612182617
2002-09-12,19.265886306762695
2002-09-13,19.41792678833008
2002-09-16,19.13920021057129
2002-09-17,18.73377799987793
2002-09-18,18.522624969482425
2002-09-19,18.227001190185547
2002-09-20,18.303022384643555
2002-09-23,17.754013061523438
2002-09-24,17.76245880126953
2002-09-25,18.471939086914062
2002-09-26,18.243885040283203
2002-09-27,17.998950958251953
2002-09-30,17.500625610351562
2002-10-01,18.56484603881836
2002-10-02,17.948266983032227
2002-10-03,17.517515182495117
2002-10-04,17.1881160736084
2002-10-07,17.027629852294922
2002-10-08,17.06142234802246
2002-10-09,16.943161010742188
2002-10-10,17.8046875
2002-10-11,18.767568588256836
2002-10-14,18.98716926574707
2002-10-15,19.89936637878418
2002-10-16,19.240558624267575
2002-10-17,19.89090919494629
2002-10-18,20.11050796508789
2002-10-21,20.51593589782715
2002-10-22,20.389238357543945
2002-10-23,20.77777099609375
2002-10-24,20.254100799560547
2002-10-25,20.862232208251953
2002-10-28,20.684864044189453
2002-10-29,20.203426361083984
2002-10-30,20.74399185180664
2002-10-31,20.73553466796875
2002-11-01,21.32677459716797
2002-11-04,21.875778198242188
2002-11-05,22.044713973999023
2002-11-06,22.35721778869629
2002-11-07,21.571720123291016
2002-11-08,21.17473793029785
2002-11-11,20.532835006713867
2002-11-12,21.056493759155273
2002-11-13,21.30988311767578
2002-11-14,22.044713973999023
2002-11-15,22.331880569458008
2002-11-18,22.002471923828125
2002-11-19,21.664634704589844
2002-11-20,22.58526039123535
2002-11-21,23.42143440246582
